family,assay_type,spearman,model
SPG2_STRSG_Tsuboyama_2023_5UBS,Stability,0.4842599020106217,m1
YNZC_BACSU_Tsuboyama_2023_2JVD,Stability,0.6052125240395172,m1
Q837P4_ENTFA_Meier_2023,Activity,0.5259341438808166,m1
Q2N0S5_9HIV1_Haddox_2018,OrganismalFitness,0.496807889512138,m1
Q53Z42_HUMAN_McShan_2019_expression,Expression,0.5309319994765322,m1
YAP1_HUMAN_Araya_2012,Binding,0.3435881392306785,m1
D7PM05_CLYGR_Somermeyer_2022,Activity,0.5729877631341674,m1
A0A2Z5U3Z0_9INFA_Doud_2016,OrganismalFitness,0.4307205409762815,m1
AMIE_PSEAE_Wrenbeck_2017,Activity,0.5114258753392371,m1
BCHB_CHLTE_Tsuboyama_2023_2KRU,Stability,0.4502570427274389,m1
TRPC_SACS2_Chan_2017,OrganismalFitness,0.621295298699853,m1
PIN1_HUMAN_Tsuboyama_2023_1I6C,Stability,0.6996341986298986,m1
RASH_HUMAN_Bandaru_2017,Activity,0.4602892655269279,m1
OTC_HUMAN_Lo_2023,Activity,0.5543706550379307,m1
NUD15_HUMAN_Suiter_2020,Expression,0.5410596825133923,m1
GAL4_YEAST_Kitzman_2015,OrganismalFitness,0.5041390764527435,m1
CCDB_ECOLI_Tripathi_2016,OrganismalFitness,0.5013410473172104,m1
SPG1_STRSG_Olson_2014,Binding,0.2994591246896217,m1
POLG_DEN26_Suphatrakul_2023,OrganismalFitness,0.4880075595262149,m1
CCDB_ECOLI_Adkar_2012,Activity,0.4099615775919152,m1
F7YBW8_MESOW_Ding_2023,OrganismalFitness,0.5907514566051334,m1
Q8WTC7_9CNID_Somermeyer_2022,Activity,0.2873251218398578,m1
CD19_HUMAN_Klesmith_2019_FMC_singles,Binding,0.2523422955809577,m1
REV_HV1H2_Fernandes_2016,OrganismalFitness,0.2856036155406029,m1
YAIA_ECOLI_Tsuboyama_2023_2KVT,Stability,0.6620555527094233,m1
PSAE_PICP2_Tsuboyama_2023_1PSE,Stability,0.6067642974545648,m1
SPG1_STRSG_Wu_2016,Binding,0.0622791530326587,m1
GCN4_YEAST_Staller_2018,Binding,0.2364640356757052,m1
CSN4_MOUSE_Tsuboyama_2023_1UFM,Stability,0.560004315108657,m1
PABP_YEAST_Melamed_2013,OrganismalFitness,0.7087307400409697,m1
SYUA_HUMAN_Newberry_2020,OrganismalFitness,0.1970944956635504,m1
VILI_CHICK_Tsuboyama_2023_1YU5,Stability,0.6382422356402884,m1
CALM1_HUMAN_Weile_2017,OrganismalFitness,0.2049636675031611,m1
TCRG1_MOUSE_Tsuboyama_2023_1E0L,Stability,0.6091392156172429,m1
RNC_ECOLI_Weeks_2023,Activity,0.5989931239626337,m1
VKOR1_HUMAN_Chiasson_2020_activity,Activity,0.4171113175902593,m1
AMFR_HUMAN_Tsuboyama_2023_4G3O,Stability,0.2882441211376565,m1
P53_HUMAN_Giacomelli_2018_Null_Etoposide,OrganismalFitness,0.3358514984975838,m1
NKX31_HUMAN_Tsuboyama_2023_2L9R,Stability,0.6370309576482941,m1
RASK_HUMAN_Weng_2022_binding-DARPin_K55,Binding,0.6137523815504063,m1
DLG4_RAT_McLaughlin_2012,Binding,0.5539800402046552,m1
S22A1_HUMAN_Yee_2023_activity,Activity,0.529474711241625,m1
CCR5_HUMAN_Gill_2023,Binding,0.3371468637860881,m1
RS15_GEOSE_Tsuboyama_2023_1A32,Stability,0.3923552221729743,m1
F7YBW8_MESOW_Aakre_2015,OrganismalFitness,0.3322668371025727,m1
BBC1_YEAST_Tsuboyama_2023_1TG0,Stability,0.4223966672973607,m1
Q837P5_ENTFA_Meier_2023,Activity,0.3778058276102299,m1
SUMO1_HUMAN_Weile_2017,OrganismalFitness,0.5166527184733521,m1
SQSTM_MOUSE_Tsuboyama_2023_2RRU,Stability,0.5854097495709417,m1
LYAM1_HUMAN_Elazar_2016,Expression,0.3786141917735357,m1
SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,Activity,0.4383430891478207,m1
OXDA_RHOTO_Vanella_2023_expression,Expression,0.3166256755002699,m1
ADRB2_HUMAN_Jones_2020,Activity,0.4898707379770464,m1
HSP82_YEAST_Flynn_2019,OrganismalFitness,0.3608757191907645,m1
UBE4B_HUMAN_Tsuboyama_2023_3L1X,Stability,0.4467107606320331,m1
A0A192B1T2_9HIV1_Haddox_2018,OrganismalFitness,0.4783025361394646,m2
A0A1I9GEU1_NEIME_Kennouche_2019,Activity,0.0583021868523538,m2
A0A247D711_LISMN_Stadelmann_2021,Activity,0.0960823844746496,m2
A0A2Z5U3Z0_9INFA_Doud_2016,OrganismalFitness,0.0457020808070823,m2
A0A2Z5U3Z0_9INFA_Wu_2014,OrganismalFitness,0.0898688747501938,m2
A4_HUMAN_Seuma_2022,Stability,0.5169140567228255,m2
A4D664_9INFA_Soh_2019,OrganismalFitness,0.0279362782029912,m2
A4GRB6_PSEAI_Chen_2020,OrganismalFitness,0.6800962976863746,m2
AACC1_PSEAI_Dandage_2018,OrganismalFitness,0.5188892723479347,m2
ACE2_HUMAN_Chan_2020,Binding,0.2327928840002188,m2
ADRB2_HUMAN_Jones_2020,Activity,0.5395595269339003,m2
AICDA_HUMAN_Gajula_2014_3cycles,Activity,0.2878844913067916,m2
AMFR_HUMAN_Tsuboyama_2023_4G3O,Stability,0.3639952591908846,m2
AMIE_PSEAE_Wrenbeck_2017,Activity,0.4553986469242143,m2
ANCSZ_Hobbs_2022,Activity,0.5924511872468371,m2
ARGR_ECOLI_Tsuboyama_2023_1AOY,Stability,0.5845722354441529,m2
B2L11_HUMAN_Dutta_2010_binding-Mcl-1,Binding,0.1654053326817931,m2
BBC1_YEAST_Tsuboyama_2023_1TG0,Stability,0.521865500391631,m2
BCHB_CHLTE_Tsuboyama_2023_2KRU,Stability,0.4496155528108227,m2
BLAT_ECOLX_Deng_2012,OrganismalFitness,0.5101578452801734,m2
BLAT_ECOLX_Firnberg_2014,OrganismalFitness,0.7075998011544036,m2
BLAT_ECOLX_Jacquier_2013,OrganismalFitness,0.6768696469542885,m2
BLAT_ECOLX_Stiffler_2015,OrganismalFitness,0.7059123680713121,m2
C6KNH7_9INFA_Lee_2018,OrganismalFitness,-0.0096214871292267,m2
CALM1_HUMAN_Weile_2017,OrganismalFitness,0.2700275227040217,m2
CAPSD_AAV2S_Sinai_2021,OrganismalFitness,0.2101099926254066,m2
CASP3_HUMAN_Roychowdhury_2020,Activity,0.6587581769604594,m2
CASP7_HUMAN_Roychowdhury_2020,Activity,0.6478672204506041,m2
CATR_CHLRE_Tsuboyama_2023_2AMI,Stability,0.6365398698275225,m2
CBPA2_HUMAN_Tsuboyama_2023_1O6X,Stability,0.7668344480759534,m2
CBS_HUMAN_Sun_2020,OrganismalFitness,0.3942755278832844,m2
CBX4_HUMAN_Tsuboyama_2023_2K28,Stability,0.6266834649569292,m2
CCDB_ECOLI_Adkar_2012,Activity,0.4755336681830675,m2
CCDB_ECOLI_Tripathi_2016,OrganismalFitness,0.5420882044829344,m2
CCR5_HUMAN_Gill_2023,Binding,0.3488026978113901,m2
CD19_HUMAN_Klesmith_2019_FMC_singles,Binding,0.0654062487063856,m2
CP2C9_HUMAN_Amorosi_2021_abundance,Expression,0.6081201441924831,m2
CP2C9_HUMAN_Amorosi_2021_activity,Binding,0.6338343466449011,m2
CSN4_MOUSE_Tsuboyama_2023_1UFM,Stability,0.5141824656357227,m2
CUE1_YEAST_Tsuboyama_2023_2MYX,Stability,0.5084413524896796,m2
D7PM05_CLYGR_Somermeyer_2022,Activity,0.0697569473161456,m2
DLG4_HUMAN_Faure_2021,OrganismalFitness,0.557277703931319,m2
DLG4_RAT_McLaughlin_2012,Binding,0.574896907426773,m2
DN7A_SACS2_Tsuboyama_2023_1JIC,Stability,0.2755204397491775,m2
DNJA1_HUMAN_Tsuboyama_2023_2LO1,Stability,0.7774571469263049,m2
DOCK1_MOUSE_Tsuboyama_2023_2M0Y,Stability,0.4770993122017286,m2
DYR_ECOLI_Nguyen_2023,OrganismalFitness,0.5317103840431621,m2
DYR_ECOLI_Thompson_2019,OrganismalFitness,0.5007303837475975,m2
ENV_HV1B9_DuenasDecamp_2016,OrganismalFitness,0.3903061979464484,m2
ENV_HV1BR_Haddox_2016,OrganismalFitness,0.3230802775751301,m2
ENVZ_ECOLI_Ghose_2023,Activity,0.1780388272299845,m2
EPHB2_HUMAN_Tsuboyama_2023_1F0M,Stability,0.815354136132538,m2
ESTA_BACSU_Nutschel_2020,Stability,0.3389365317443207,m2
F7YBW8_MESOW_Ding_2023,OrganismalFitness,0.4935325622807875,m2
F7YBW8_MESOW_Aakre_2015,OrganismalFitness,0.4143194828802554,m2
FECA_ECOLI_Tsuboyama_2023_2D1U,Stability,0.5527909904819553,m2
FKBP3_HUMAN_Tsuboyama_2023_2KFV,Stability,0.1525974729355847,m2
GAL4_YEAST_Kitzman_2015,OrganismalFitness,0.4348228133898862,m2
GCN4_YEAST_Staller_2018,Binding,0.2397684208976355,m2
GDIA_HUMAN_Silverstein_2021,OrganismalFitness,0.4579224590869846,m2
GFP_AEQVI_Sarkisyan_2016,Activity,0.1179940911392131,m2
GLPA_HUMAN_Elazar_2016,Expression,0.4475179748736576,m2
GRB2_HUMAN_Faure_2021,OrganismalFitness,0.6263780959928716,m2
HCP_LAMBD_Tsuboyama_2023_2L6Q,Stability,0.6539260643160132,m2
HECD1_HUMAN_Tsuboyama_2023_3DKM,Stability,0.4055566451107161,m2
HEM3_HUMAN_Loggerenberg_2023,Activity,0.406188038092491,m2
HIS7_YEAST_Pokusaeva_2019,OrganismalFitness,0.4736440777713181,m2
HMDH_HUMAN_Jiang_2019,OrganismalFitness,0.4894069739376374,m2
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,OrganismalFitness,0.3832299524446813,m2
HSP82_YEAST_Flynn_2019,OrganismalFitness,0.3754218044624185,m2
HSP82_YEAST_Mishra_2016,OrganismalFitness,0.4932007045103239,m2
HXK4_HUMAN_Gersing_2022_activity,OrganismalFitness,0.504093447550962,m2
HXK4_HUMAN_Gersing_2023_abundance,Expression,0.3947688498783985,m2
I6TAH8_I68A0_Doud_2015,OrganismalFitness,0.0061617733046717,m2
IF1_ECOLI_Kelsic_2016,OrganismalFitness,0.5485547343526883,m2
ILF3_HUMAN_Tsuboyama_2023_2L33,Stability,0.3941329104316411,m2
ISDH_STAAW_Tsuboyama_2023_2LHR,Stability,0.4709551291081259,m2
KCNE1_HUMAN_Muhammad_2023_expression,Expression,0.0762524064385571,m2
KCNE1_HUMAN_Muhammad_2023_function,Activity,0.6068248672414238,m2
KCNJ2_MOUSE_Coyote-Maestas_2022_function,Activity,0.3645745871886217,m2
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,Expression,0.3287855288411571,m2
KKA2_KLEPN_Melnikov_2014,OrganismalFitness,0.6526508964704318,m2
LGK_LIPST_Klesmith_2015,Activity,0.4175778522653919,m2
LYAM1_HUMAN_Elazar_2016,Expression,0.3236293261383553,m2
MAFG_MOUSE_Tsuboyama_2023_1K1V,Stability,0.5492766688320749,m2
MBD11_ARATH_Tsuboyama_2023_6ACV,Stability,0.7858854370438211,m2
MET_HUMAN_Estevam_2023,Activity,0.5823716361622581,m2
MK01_HUMAN_Brenan_2016,OrganismalFitness,0.1962039126611806,m2
MLAC_ECOLI_MacRae_2023,OrganismalFitness,0.3773641358651911,m2
MSH2_HUMAN_Jia_2020,OrganismalFitness,0.3853159347597625,m2
MTH3_HAEAE_RockahShmuel_2015,OrganismalFitness,0.6427618363262947,m2
MTHR_HUMAN_Weile_2021,OrganismalFitness,0.4769780178708774,m2
MYO3_YEAST_Tsuboyama_2023_2BTT,Stability,0.6303249115991948,m2
NCAP_I34A1_Doud_2015,OrganismalFitness,0.02146083940532,m2
NKX31_HUMAN_Tsuboyama_2023_2L9R,Stability,0.5400681198674395,m2
NRAM_I33A0_Jiang_2016,OrganismalFitness,-0.0644677231653955,m2
NUD15_HUMAN_Suiter_2020,Expression,0.6564125961100279,m2
NUSA_ECOLI_Tsuboyama_2023_1WCL,Stability,0.5027392794421158,m2
NUSG_MYCTU_Tsuboyama_2023_2MI6,Stability,0.4422128256541339,m2
OBSCN_HUMAN_Tsuboyama_2023_1V1C,Stability,0.8201441769482274,m2
ODP2_GEOSE_Tsuboyama_2023_1W4G,Stability,0.1866381139429695,m2
OPSD_HUMAN_Wan_2019,Expression,0.5063402231086938,m2
OTC_HUMAN_Lo_2023,Activity,0.5243774913871689,m2
OTU7A_HUMAN_Tsuboyama_2023_2L2D,Stability,0.6362334436459056,m2
OXDA_RHOTO_Vanella_2023_activity,Activity,0.3587728428355595,m2
OXDA_RHOTO_Vanella_2023_expression,Expression,0.3337240233866042,m2
P53_HUMAN_Giacomelli_2018_Null_Etoposide,OrganismalFitness,0.4628823384199481,m2
P53_HUMAN_Giacomelli_2018_Null_Nutlin,OrganismalFitness,0.4417028998359644,m2
P53_HUMAN_Giacomelli_2018_WT_Nutlin,OrganismalFitness,0.4836766834307928,m2
P53_HUMAN_Kotler_2018,OrganismalFitness,0.6886951684331415,m2
P84126_THETH_Chan_2017,OrganismalFitness,0.6145975730589122,m2
PA_I34A1_Wu_2015,OrganismalFitness,0.0144150454846407,m2
PABP_YEAST_Melamed_2013,OrganismalFitness,0.714662029524541,m2
PAI1_HUMAN_Huttinger_2021,Activity,0.4617252890866923,m2
PHOT_CHLRE_Chen_2023,Activity,0.7566793238253428,m2
PIN1_HUMAN_Tsuboyama_2023_1I6C,Stability,0.6811876114848678,m2
PITX2_HUMAN_Tsuboyama_2023_2L7M,Stability,0.4367349702654684,m2
PKN1_HUMAN_Tsuboyama_2023_1URF,Stability,0.5184755907857009,m2
POLG_DEN26_Suphatrakul_2023,OrganismalFitness,0.0617389487358376,m2
POLG_PESV_Tsuboyama_2023_2MXD,Stability,0.2498119774860382,m2
PPARG_HUMAN_Majithia_2016,Activity,0.571440602097805,m2
PPM1D_HUMAN_Miller_2022,OrganismalFitness,0.6126332614662006,m2
PR40A_HUMAN_Tsuboyama_2023_1UZC,Stability,0.8048930281903034,m2
PRKN_HUMAN_Clausen_2023,Expression,0.4248239456604983,m2
PSAE_PICP2_Tsuboyama_2023_1PSE,Stability,0.6402583997989666,m2
PTEN_HUMAN_Matreyek_2021,Expression,0.4806643476471166,m2
PTEN_HUMAN_Mighell_2018,Activity,0.555000853380429,m2
Q2N0S5_9HIV1_Haddox_2018,OrganismalFitness,0.5119767387459639,m2
Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,Binding,0.3030425704481528,m2
Q53Z42_HUMAN_McShan_2019_expression,Expression,0.5205747653977093,m2
Q59976_STRSQ_Romero_2015,Activity,0.6523756102412844,m2
Q6WV12_9MAXI_Somermeyer_2022,Activity,0.0016220221749374,m2
Q837P4_ENTFA_Meier_2023,Activity,0.511311136701038,m2
Q837P5_ENTFA_Meier_2023,Activity,0.3341948338081235,m2
Q8WTC7_9CNID_Somermeyer_2022,Activity,-0.0123103765865194,m2
R1AB_SARS2_Flynn_2022,OrganismalFitness,-0.0434718255882958,m2
RAD_ANTMA_Tsuboyama_2023_2CJJ,Stability,0.38337267798807,m2
RAF1_HUMAN_Zinkus-Boltz_2019,OrganismalFitness,0.4731535863009283,m2
RASH_HUMAN_Bandaru_2017,Activity,0.4220867870390445,m2
RASK_HUMAN_Weng_2022_abundance,Expression,0.1704527605057565,m2
RASK_HUMAN_Weng_2022_binding-DARPin_K55,Binding,0.6445458939319364,m2
RBP1_HUMAN_Tsuboyama_2023_2KWH,Stability,0.4820966941082115,m2
RCD1_ARATH_Tsuboyama_2023_5OAO,Stability,0.5148220472371394,m2
RCRO_LAMBD_Tsuboyama_2023_1ORC,Stability,0.5681629470042152,m2
RD23A_HUMAN_Tsuboyama_2023_1IFY,Stability,0.5067231613334341,m2
RDRP_I33A0_Li_2023,OrganismalFitness,0.073575517648414,m2
REV_HV1H2_Fernandes_2016,OrganismalFitness,0.1424209615359295,m2
RFAH_ECOLI_Tsuboyama_2023_2LCL,Stability,0.2944573360463525,m2
RL20_AQUAE_Tsuboyama_2023_1GYZ,Stability,0.6684484699886795,m2
RL40A_YEAST_Mavor_2016,OrganismalFitness,0.3978478009438632,m2
RL40A_YEAST_Roscoe_2013,OrganismalFitness,0.4500664565314255,m2
RL40A_YEAST_Roscoe_2014,Activity,0.332290911956747,m2
RNC_ECOLI_Weeks_2023,Activity,0.6118107044906477,m2
RPC1_BP434_Tsuboyama_2023_1R69,Stability,0.7492558265877567,m2
RPC1_LAMBD_Li_2019_high-expression,Activity,0.5550015317928669,m2
RPC1_LAMBD_Li_2019_low-expression,Activity,0.5535133885473783,m2
RS15_GEOSE_Tsuboyama_2023_1A32,Stability,0.367654743043633,m2
S22A1_HUMAN_Yee_2023_abundance,Expression,0.6022096349897762,m2
S22A1_HUMAN_Yee_2023_activity,Activity,0.5128512779707877,m2
SAV1_MOUSE_Tsuboyama_2023_2YSB,Stability,0.5482469730153597,m2
SBI_STAAM_Tsuboyama_2023_2JVG,Stability,0.5700769929533942,m2
SC6A4_HUMAN_Young_2021,Activity,0.5519219001330767,m2
SCIN_STAAR_Tsuboyama_2023_2QFF,Stability,0.2951789858407702,m2
SDA_BACSU_Tsuboyama_2023_1PV0,Stability,0.6160216650522352,m2
SERC_HUMAN_Xie_2023,OrganismalFitness,0.5478454385812072,m2
SHOC2_HUMAN_Kwon_2022,OrganismalFitness,0.2878115184103557,m2
SOX30_HUMAN_Tsuboyama_2023_7JJK,Stability,0.2841284985332508,m2
SPA_STAAU_Tsuboyama_2023_1LP1,Stability,-0.1252902740053961,m2
SPG1_STRSG_Olson_2014,Binding,0.3019154521293457,m2
SPG1_STRSG_Wu_2016,Binding,0.1377256245935635,m2
SPG2_STRSG_Tsuboyama_2023_5UBS,Stability,0.4777265740061801,m2
SPTN1_CHICK_Tsuboyama_2023_1TUD,Stability,0.650480449437944,m2
SQSTM_MOUSE_Tsuboyama_2023_2RRU,Stability,0.5694342918098694,m2
SR43C_ARATH_Tsuboyama_2023_2N88,Stability,0.7069401179509692,m2
SRBS1_HUMAN_Tsuboyama_2023_2O2W,Stability,0.7377041922814214,m2
SRC_HUMAN_Ahler_2019,Activity,0.551124474428531,m2
SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,Activity,0.4722232521709351,m2
SRC_HUMAN_Nguyen_2022,OrganismalFitness,0.4663072946785348,m2
SUMO1_HUMAN_Weile_2017,OrganismalFitness,0.3858180941409877,m2
SYUA_HUMAN_Newberry_2020,OrganismalFitness,0.1818343715778149,m2
TADBP_HUMAN_Bolognesi_2019,OrganismalFitness,-0.011971323473695,m2
TAT_HV1BR_Fernandes_2016,OrganismalFitness,0.4499021343979901,m2
TCRG1_MOUSE_Tsuboyama_2023_1E0L,Stability,0.7614007744469634,m2
THO1_YEAST_Tsuboyama_2023_2WQG,Stability,0.581263551023493,m2
TNKS2_HUMAN_Tsuboyama_2023_5JRT,Stability,0.5425129319321252,m2
TPK1_HUMAN_Weile_2017,OrganismalFitness,0.271500568037998,m2
TPMT_HUMAN_Matreyek_2018,Expression,0.5606902414291325,m2
TPOR_HUMAN_Bridgford_2020,OrganismalFitness,0.3171370353596982,m2
TRPC_SACS2_Chan_2017,OrganismalFitness,0.6290060431309441,m2
TRPC_THEMA_Chan_2017,OrganismalFitness,0.4794968485862061,m2
UBC9_HUMAN_Weile_2017,OrganismalFitness,0.498703072718429,m2
UBE4B_HUMAN_Tsuboyama_2023_3L1X,Stability,0.4880087218457913,m2
UBR5_HUMAN_Tsuboyama_2023_1I2T,Stability,0.5648877047915803,m2
VG08_BPP22_Tsuboyama_2023_2GP8,Stability,0.5603360345844288,m2
VILI_CHICK_Tsuboyama_2023_1YU5,Stability,0.6587433915893117,m2
VKOR1_HUMAN_Chiasson_2020_abundance,Expression,0.4458726173320706,m2
VKOR1_HUMAN_Chiasson_2020_activity,Activity,0.4143144888087345,m2
VRPI_BPT7_Tsuboyama_2023_2WNM,Stability,0.6272060278473401,m2
YAIA_ECOLI_Tsuboyama_2023_2KVT,Stability,0.2285092530680535,m2
YAP1_HUMAN_Araya_2012,Binding,0.3956985569474713,m2
YNZC_BACSU_Tsuboyama_2023_2JVD,Stability,0.5894241177965341,m2
PTEN_HUMAN_Matreyek_2021,Expression,0.4649987084258197,m3
A0A1I9GEU1_NEIME_Kennouche_2019,Activity,0.0569734836039155,m3
SPTN1_CHICK_Tsuboyama_2023_1TUD,Stability,0.6733439817488999,m3
BLAT_ECOLX_Jacquier_2013,OrganismalFitness,0.6734663164305071,m3
MET_HUMAN_Estevam_2023,Activity,0.5488899848336376,m3
RD23A_HUMAN_Tsuboyama_2023_1IFY,Stability,0.4530022579242589,m3
BLAT_ECOLX_Stiffler_2015,OrganismalFitness,0.7052957564836028,m3
TPOR_HUMAN_Bridgford_2020,OrganismalFitness,0.2783977813088426,m3
SRC_HUMAN_Ahler_2019,Activity,0.4709167237692601,m3
HECD1_HUMAN_Tsuboyama_2023_3DKM,Stability,0.368863456048857,m3
KCNE1_HUMAN_Muhammad_2023_function,Activity,0.52735450956698,m3
RPC1_BP434_Tsuboyama_2023_1R69,Stability,0.708846253973938,m3
SR43C_ARATH_Tsuboyama_2023_2N88,Stability,0.6867055857507726,m3
S22A1_HUMAN_Yee_2023_abundance,Expression,0.5805604384463965,m3
RDRP_I33A0_Li_2023,OrganismalFitness,0.374668374156008,m3
P53_HUMAN_Giacomelli_2018_WT_Nutlin,OrganismalFitness,0.3100480846894484,m3
PPM1D_HUMAN_Miller_2022,OrganismalFitness,0.5610747480481872,m3
NRAM_I33A0_Jiang_2016,OrganismalFitness,0.4667710059700397,m3
AICDA_HUMAN_Gajula_2014_3cycles,Activity,0.4190149287202222,m3
PPARG_HUMAN_Majithia_2016,Activity,0.5346766701721368,m3
CASP3_HUMAN_Roychowdhury_2020,Activity,0.6220632711984844,m3
A4D664_9INFA_Soh_2019,OrganismalFitness,0.1964998088175352,m3
LGK_LIPST_Klesmith_2015,Activity,0.4421377007213555,m3
FKBP3_HUMAN_Tsuboyama_2023_2KFV,Stability,0.3870208414891711,m3
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,OrganismalFitness,0.3927894377078369,m3
CASP7_HUMAN_Roychowdhury_2020,Activity,0.6130923918144625,m3
R1AB_SARS2_Flynn_2022,OrganismalFitness,0.1623904350872479,m3
OTU7A_HUMAN_Tsuboyama_2023_2L2D,Stability,0.469856118308288,m3
Q8WTC7_9CNID_Somermeyer_2022,Activity,0.3145472624143471,m3
UBR5_HUMAN_Tsuboyama_2023_1I2T,Stability,0.4803846311074594,m3
IF1_ECOLI_Kelsic_2016,OrganismalFitness,0.4415664889175715,m3
SC6A4_HUMAN_Young_2021,Activity,0.4949606327834897,m3
ENV_HV1BR_Haddox_2016,OrganismalFitness,0.3243173027303263,m3
HMDH_HUMAN_Jiang_2019,OrganismalFitness,0.4186049377540142,m3
A0A2Z5U3Z0_9INFA_Doud_2016,OrganismalFitness,0.4467851992918376,m3
CATR_CHLRE_Tsuboyama_2023_2AMI,Stability,0.614617614888413,m3
D7PM05_CLYGR_Somermeyer_2022,Activity,0.5754595592201432,m3
P53_HUMAN_Giacomelli_2018_Null_Etoposide,OrganismalFitness,0.3262430934747987,m3
CP2C9_HUMAN_Amorosi_2021_abundance,Expression,0.5854662830635441,m3
DOCK1_MOUSE_Tsuboyama_2023_2M0Y,Stability,0.512067515794316,m3
SHOC2_HUMAN_Kwon_2022,OrganismalFitness,0.3411930695491942,m3
VKOR1_HUMAN_Chiasson_2020_abundance,Expression,0.4449305591224212,m3
VRPI_BPT7_Tsuboyama_2023_2WNM,Stability,0.4431012242761576,m3
TPMT_HUMAN_Matreyek_2018,Expression,0.5178670755283608,m3
TAT_HV1BR_Fernandes_2016,OrganismalFitness,0.3202870992048527,m3
ENVZ_ECOLI_Ghose_2023,Activity,0.1767130340690303,m3
ENV_HV1B9_DuenasDecamp_2016,OrganismalFitness,0.3329828321279391,m3
CBS_HUMAN_Sun_2020,OrganismalFitness,0.367599415591586,m3
RPC1_LAMBD_Li_2019_low-expression,Activity,0.4916932724597986,m3
RL40A_YEAST_Roscoe_2014,Activity,0.3436451268200954,m3
EPHB2_HUMAN_Tsuboyama_2023_1F0M,Stability,0.8057946604555248,m3
PRKN_HUMAN_Clausen_2023,Expression,0.5600079825542168,m3
SBI_STAAM_Tsuboyama_2023_2JVG,Stability,0.5417402909580536,m3
KKA2_KLEPN_Melnikov_2014,OrganismalFitness,0.589095154099444,m3
ODP2_GEOSE_Tsuboyama_2023_1W4G,Stability,0.1119942565366895,m3
CAPSD_AAV2S_Sinai_2021,OrganismalFitness,0.2897604533879342,m3
ARGR_ECOLI_Tsuboyama_2023_1AOY,Stability,0.4992979036828452,m3
RL40A_YEAST_Roscoe_2013,OrganismalFitness,0.4381246921105821,m3
CALM1_HUMAN_Weile_2017,OrganismalFitness,0.2300962001877204,m3
RASK_HUMAN_Weng_2022_binding-DARPin_K55,Binding,0.5972685988992238,m3
HIS7_YEAST_Pokusaeva_2019,OrganismalFitness,0.5475109199905466,m3
MTH3_HAEAE_RockahShmuel_2015,OrganismalFitness,0.657719523586805,m3
GFP_AEQVI_Sarkisyan_2016,Activity,0.6581150374974364,m3
OTC_HUMAN_Lo_2023,Activity,0.539009431641974,m3
MAFG_MOUSE_Tsuboyama_2023_1K1V,Stability,0.6327062420742101,m3
SAV1_MOUSE_Tsuboyama_2023_2YSB,Stability,0.438452212495375,m3
DLG4_HUMAN_Faure_2021,OrganismalFitness,0.5763230942965443,m3
Q6WV12_9MAXI_Somermeyer_2022,Activity,0.357000787551863,m3
SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,Activity,0.39758215687559,m3
VG08_BPP22_Tsuboyama_2023_2GP8,Stability,0.3301445080271676,m3
A4_HUMAN_Seuma_2022,Stability,0.4943993663537336,m3
DYR_ECOLI_Nguyen_2023,OrganismalFitness,0.4938277565135446,m3
P53_HUMAN_Giacomelli_2018_Null_Nutlin,OrganismalFitness,0.3127868205171111,m3
ESTA_BACSU_Nutschel_2020,Stability,0.3030925361886419,m3
SUMO1_HUMAN_Weile_2017,OrganismalFitness,0.3573709787980885,m3
MYO3_YEAST_Tsuboyama_2023_2BTT,Stability,0.432924022966432,m3
TNKS2_HUMAN_Tsuboyama_2023_5JRT,Stability,0.5219698515065702,m3
HXK4_HUMAN_Gersing_2022_activity,OrganismalFitness,0.4572295637709886,m3
AACC1_PSEAI_Dandage_2018,OrganismalFitness,0.4692686369262224,m3
RBP1_HUMAN_Tsuboyama_2023_2KWH,Stability,0.3672882972189971,m3
ISDH_STAAW_Tsuboyama_2023_2LHR,Stability,0.4154594818798524,m3
A0A2Z5U3Z0_9INFA_Wu_2014,OrganismalFitness,0.4243528906237139,m3
Q59976_STRSQ_Romero_2015,Activity,0.6306319459737392,m3
HSP82_YEAST_Flynn_2019,OrganismalFitness,0.3682566901295916,m3
RCRO_LAMBD_Tsuboyama_2023_1ORC,Stability,0.57711979266585,m3
ADRB2_HUMAN_Jones_2020,Activity,0.5150338189495007,m3
HXK4_HUMAN_Gersing_2023_abundance,Expression,0.3906956650857774,m3
POLG_PESV_Tsuboyama_2023_2MXD,Stability,0.5453334914911819,m3
HCP_LAMBD_Tsuboyama_2023_2L6Q,Stability,0.6108648744339347,m3
THO1_YEAST_Tsuboyama_2023_2WQG,Stability,0.5898493584398499,m3
SRC_HUMAN_Nguyen_2022,OrganismalFitness,0.3940585031748308,m3
CBPA2_HUMAN_Tsuboyama_2023_1O6X,Stability,0.7386964712476412,m3
ACE2_HUMAN_Chan_2020,Binding,0.2224925600398848,m3
