family,assay_type,spearman,model
DNJA1_HUMAN_Tsuboyama_2023_2LO1,Stability,0.7774571469263049,m0
DOCK1_MOUSE_Tsuboyama_2023_2M0Y,Stability,0.4770993122017286,m0
DYR_ECOLI_Nguyen_2023,OrganismalFitness,0.5317103840431621,m0
DYR_ECOLI_Thompson_2019,OrganismalFitness,0.5007303837475975,m0
ENV_HV1B9_DuenasDecamp_2016,OrganismalFitness,0.3903061979464484,m0
ENV_HV1BR_Haddox_2016,OrganismalFitness,0.3230802775751301,m0
ENVZ_ECOLI_Ghose_2023,Activity,0.1780388272299845,m0
EPHB2_HUMAN_Tsuboyama_2023_1F0M,Stability,0.815354136132538,m0
ESTA_BACSU_Nutschel_2020,Stability,0.3389365317443207,m0
F7YBW8_MESOW_Ding_2023,OrganismalFitness,0.4935325622807875,m0
F7YBW8_MESOW_Aakre_2015,OrganismalFitness,0.4143194828802554,m0
FECA_ECOLI_Tsuboyama_2023_2D1U,Stability,0.5527909904819553,m0
FKBP3_HUMAN_Tsuboyama_2023_2KFV,Stability,0.1525974729355847,m0
GAL4_YEAST_Kitzman_2015,OrganismalFitness,0.4348228133898862,m0
GCN4_YEAST_Staller_2018,Binding,0.2397684208976355,m0
GDIA_HUMAN_Silverstein_2021,OrganismalFitness,0.4579224590869846,m0
GFP_AEQVI_Sarkisyan_2016,Activity,0.1179940911392131,m0
GLPA_HUMAN_Elazar_2016,Expression,0.4475179748736576,m0
GRB2_HUMAN_Faure_2021,OrganismalFitness,0.6263780959928716,m0
HCP_LAMBD_Tsuboyama_2023_2L6Q,Stability,0.6539260643160132,m0
HECD1_HUMAN_Tsuboyama_2023_3DKM,Stability,0.4055566451107161,m0
HEM3_HUMAN_Loggerenberg_2023,Activity,0.406188038092491,m0
HIS7_YEAST_Pokusaeva_2019,OrganismalFitness,0.4736440777713181,m0
HMDH_HUMAN_Jiang_2019,OrganismalFitness,0.4894069739376374,m0
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,OrganismalFitness,0.3832299524446813,m0
HSP82_YEAST_Flynn_2019,OrganismalFitness,0.3754218044624185,m0
HSP82_YEAST_Mishra_2016,OrganismalFitness,0.4932007045103239,m0
HXK4_HUMAN_Gersing_2022_activity,OrganismalFitness,0.504093447550962,m0
HXK4_HUMAN_Gersing_2023_abundance,Expression,0.3947688498783985,m0
I6TAH8_I68A0_Doud_2015,OrganismalFitness,0.0061617733046717,m0
IF1_ECOLI_Kelsic_2016,OrganismalFitness,0.5485547343526883,m0
ILF3_HUMAN_Tsuboyama_2023_2L33,Stability,0.3941329104316411,m0
ISDH_STAAW_Tsuboyama_2023_2LHR,Stability,0.4709551291081259,m0
KCNE1_HUMAN_Muhammad_2023_expression,Expression,0.0762524064385571,m0
KCNE1_HUMAN_Muhammad_2023_function,Activity,0.6068248672414238,m0
KCNJ2_MOUSE_Coyote-Maestas_2022_function,Activity,0.3645745871886217,m0
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,Expression,0.3287855288411571,m0
KKA2_KLEPN_Melnikov_2014,OrganismalFitness,0.6526508964704318,m0
LGK_LIPST_Klesmith_2015,Activity,0.4175778522653919,m0
LYAM1_HUMAN_Elazar_2016,Expression,0.3236293261383553,m0
MAFG_MOUSE_Tsuboyama_2023_1K1V,Stability,0.5492766688320749,m0
MBD11_ARATH_Tsuboyama_2023_6ACV,Stability,0.7858854370438211,m0
MET_HUMAN_Estevam_2023,Activity,0.5823716361622581,m0
MK01_HUMAN_Brenan_2016,OrganismalFitness,0.1962039126611806,m0
MLAC_ECOLI_MacRae_2023,OrganismalFitness,0.3773641358651911,m0
MSH2_HUMAN_Jia_2020,OrganismalFitness,0.3853159347597625,m0
MTH3_HAEAE_RockahShmuel_2015,OrganismalFitness,0.6427618363262947,m0
MTHR_HUMAN_Weile_2021,OrganismalFitness,0.4769780178708774,m0
MYO3_YEAST_Tsuboyama_2023_2BTT,Stability,0.6303249115991948,m0
NCAP_I34A1_Doud_2015,OrganismalFitness,0.02146083940532,m0
NKX31_HUMAN_Tsuboyama_2023_2L9R,Stability,0.5400681198674395,m0
NRAM_I33A0_Jiang_2016,OrganismalFitness,-0.0644677231653955,m0
NUD15_HUMAN_Suiter_2020,Expression,0.6564125961100279,m0
NUSA_ECOLI_Tsuboyama_2023_1WCL,Stability,0.5027392794421158,m0
NUSG_MYCTU_Tsuboyama_2023_2MI6,Stability,0.4422128256541339,m0
OBSCN_HUMAN_Tsuboyama_2023_1V1C,Stability,0.8201441769482274,m0
ODP2_GEOSE_Tsuboyama_2023_1W4G,Stability,0.1866381139429695,m0
OPSD_HUMAN_Wan_2019,Expression,0.5063402231086938,m0
OTC_HUMAN_Lo_2023,Activity,0.5243774913871689,m0
OTU7A_HUMAN_Tsuboyama_2023_2L2D,Stability,0.6362334436459056,m0
OXDA_RHOTO_Vanella_2023_activity,Activity,0.3587728428355595,m0
OXDA_RHOTO_Vanella_2023_expression,Expression,0.3337240233866042,m0
P53_HUMAN_Giacomelli_2018_Null_Etoposide,OrganismalFitness,0.4628823384199481,m0
P53_HUMAN_Giacomelli_2018_Null_Nutlin,OrganismalFitness,0.4417028998359644,m0
P53_HUMAN_Giacomelli_2018_WT_Nutlin,OrganismalFitness,0.4836766834307928,m0
P53_HUMAN_Kotler_2018,OrganismalFitness,0.6886951684331415,m0
P84126_THETH_Chan_2017,OrganismalFitness,0.6145975730589122,m0
PA_I34A1_Wu_2015,OrganismalFitness,0.0144150454846407,m0
PABP_YEAST_Melamed_2013,OrganismalFitness,0.714662029524541,m0
PAI1_HUMAN_Huttinger_2021,Activity,0.4617252890866923,m0
PHOT_CHLRE_Chen_2023,Activity,0.7566793238253428,m0
PIN1_HUMAN_Tsuboyama_2023_1I6C,Stability,0.6811876114848678,m0
PITX2_HUMAN_Tsuboyama_2023_2L7M,Stability,0.4367349702654684,m0
PKN1_HUMAN_Tsuboyama_2023_1URF,Stability,0.5184755907857009,m0
POLG_DEN26_Suphatrakul_2023,OrganismalFitness,0.0617389487358376,m0
POLG_PESV_Tsuboyama_2023_2MXD,Stability,0.2498119774860382,m0
PPARG_HUMAN_Majithia_2016,Activity,0.571440602097805,m0
PPM1D_HUMAN_Miller_2022,OrganismalFitness,0.6126332614662006,m0
PR40A_HUMAN_Tsuboyama_2023_1UZC,Stability,0.8048930281903034,m0
PRKN_HUMAN_Clausen_2023,Expression,0.4248239456604983,m0
PSAE_PICP2_Tsuboyama_2023_1PSE,Stability,0.6402583997989666,m0
PTEN_HUMAN_Matreyek_2021,Expression,0.4806643476471166,m0
PTEN_HUMAN_Mighell_2018,Activity,0.555000853380429,m0
Q2N0S5_9HIV1_Haddox_2018,OrganismalFitness,0.5119767387459639,m0
Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,Binding,0.3030425704481528,m0
Q53Z42_HUMAN_McShan_2019_expression,Expression,0.5205747653977093,m0
Q59976_STRSQ_Romero_2015,Activity,0.6523756102412844,m0
Q6WV12_9MAXI_Somermeyer_2022,Activity,0.0016220221749374,m0
Q837P4_ENTFA_Meier_2023,Activity,0.511311136701038,m0
Q837P5_ENTFA_Meier_2023,Activity,0.3341948338081235,m0
Q8WTC7_9CNID_Somermeyer_2022,Activity,-0.0123103765865194,m0
R1AB_SARS2_Flynn_2022,OrganismalFitness,-0.0434718255882958,m0
RAD_ANTMA_Tsuboyama_2023_2CJJ,Stability,0.38337267798807,m0
RAF1_HUMAN_Zinkus-Boltz_2019,OrganismalFitness,0.4731535863009283,m0
RASH_HUMAN_Bandaru_2017,Activity,0.4220867870390445,m0
RASK_HUMAN_Weng_2022_abundance,Expression,0.1704527605057565,m0
RASK_HUMAN_Weng_2022_binding-DARPin_K55,Binding,0.6445458939319364,m0
RBP1_HUMAN_Tsuboyama_2023_2KWH,Stability,0.4820966941082115,m0
RCD1_ARATH_Tsuboyama_2023_5OAO,Stability,0.5148220472371394,m0
RCRO_LAMBD_Tsuboyama_2023_1ORC,Stability,0.5681629470042152,m0
RD23A_HUMAN_Tsuboyama_2023_1IFY,Stability,0.5067231613334341,m0
RDRP_I33A0_Li_2023,OrganismalFitness,0.073575517648414,m0
REV_HV1H2_Fernandes_2016,OrganismalFitness,0.1424209615359295,m0
RFAH_ECOLI_Tsuboyama_2023_2LCL,Stability,0.2944573360463525,m0
RL20_AQUAE_Tsuboyama_2023_1GYZ,Stability,0.6684484699886795,m0
RL40A_YEAST_Mavor_2016,OrganismalFitness,0.3978478009438632,m0
RL40A_YEAST_Roscoe_2013,OrganismalFitness,0.4500664565314255,m0
RL40A_YEAST_Roscoe_2014,Activity,0.332290911956747,m0
RNC_ECOLI_Weeks_2023,Activity,0.6118107044906477,m0
RPC1_BP434_Tsuboyama_2023_1R69,Stability,0.7492558265877567,m0
RPC1_LAMBD_Li_2019_high-expression,Activity,0.5550015317928669,m0
RPC1_LAMBD_Li_2019_low-expression,Activity,0.5535133885473783,m0
RS15_GEOSE_Tsuboyama_2023_1A32,Stability,0.367654743043633,m0
S22A1_HUMAN_Yee_2023_abundance,Expression,0.6022096349897762,m0
S22A1_HUMAN_Yee_2023_activity,Activity,0.5128512779707877,m0
SAV1_MOUSE_Tsuboyama_2023_2YSB,Stability,0.5482469730153597,m0
SBI_STAAM_Tsuboyama_2023_2JVG,Stability,0.5700769929533942,m0
SC6A4_HUMAN_Young_2021,Activity,0.5519219001330767,m0
SCIN_STAAR_Tsuboyama_2023_2QFF,Stability,0.2951789858407702,m0
SDA_BACSU_Tsuboyama_2023_1PV0,Stability,0.6160216650522352,m0
SERC_HUMAN_Xie_2023,OrganismalFitness,0.5478454385812072,m0
SHOC2_HUMAN_Kwon_2022,OrganismalFitness,0.2878115184103557,m0
SOX30_HUMAN_Tsuboyama_2023_7JJK,Stability,0.2841284985332508,m0
SPA_STAAU_Tsuboyama_2023_1LP1,Stability,-0.1252902740053961,m0
SPG1_STRSG_Olson_2014,Binding,0.3019154521293457,m0
SPG1_STRSG_Wu_2016,Binding,0.1377256245935635,m0
SPG2_STRSG_Tsuboyama_2023_5UBS,Stability,0.4777265740061801,m0
SPTN1_CHICK_Tsuboyama_2023_1TUD,Stability,0.650480449437944,m0
SQSTM_MOUSE_Tsuboyama_2023_2RRU,Stability,0.5694342918098694,m0
SR43C_ARATH_Tsuboyama_2023_2N88,Stability,0.7069401179509692,m0
SRBS1_HUMAN_Tsuboyama_2023_2O2W,Stability,0.7377041922814214,m0
SRC_HUMAN_Ahler_2019,Activity,0.551124474428531,m0
SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,Activity,0.4722232521709351,m0
SRC_HUMAN_Nguyen_2022,OrganismalFitness,0.4663072946785348,m0
SUMO1_HUMAN_Weile_2017,OrganismalFitness,0.3858180941409877,m0
SYUA_HUMAN_Newberry_2020,OrganismalFitness,0.1818343715778149,m0
TADBP_HUMAN_Bolognesi_2019,OrganismalFitness,-0.011971323473695,m0
TAT_HV1BR_Fernandes_2016,OrganismalFitness,0.4499021343979901,m0
TCRG1_MOUSE_Tsuboyama_2023_1E0L,Stability,0.7614007744469634,m0
THO1_YEAST_Tsuboyama_2023_2WQG,Stability,0.581263551023493,m0
TNKS2_HUMAN_Tsuboyama_2023_5JRT,Stability,0.5425129319321252,m0
TPK1_HUMAN_Weile_2017,OrganismalFitness,0.271500568037998,m0
TPMT_HUMAN_Matreyek_2018,Expression,0.5606902414291325,m0
TPOR_HUMAN_Bridgford_2020,OrganismalFitness,0.3171370353596982,m0
TRPC_SACS2_Chan_2017,OrganismalFitness,0.6290060431309441,m0
TRPC_THEMA_Chan_2017,OrganismalFitness,0.4794968485862061,m0
UBC9_HUMAN_Weile_2017,OrganismalFitness,0.498703072718429,m0
UBE4B_HUMAN_Tsuboyama_2023_3L1X,Stability,0.4880087218457913,m0
UBR5_HUMAN_Tsuboyama_2023_1I2T,Stability,0.5648877047915803,m0
VG08_BPP22_Tsuboyama_2023_2GP8,Stability,0.5603360345844288,m0
VILI_CHICK_Tsuboyama_2023_1YU5,Stability,0.6587433915893117,m0
VKOR1_HUMAN_Chiasson_2020_abundance,Expression,0.4458726173320706,m0
VKOR1_HUMAN_Chiasson_2020_activity,Activity,0.4143144888087345,m0
VRPI_BPT7_Tsuboyama_2023_2WNM,Stability,0.6272060278473401,m0
YAIA_ECOLI_Tsuboyama_2023_2KVT,Stability,0.2285092530680535,m0
YAP1_HUMAN_Araya_2012,Binding,0.3956985569474713,m0
YNZC_BACSU_Tsuboyama_2023_2JVD,Stability,0.5894241177965341,m0
PTEN_HUMAN_Matreyek_2021,Expression,0.4649987084258197,m1
A0A1I9GEU1_NEIME_Kennouche_2019,Activity,0.0569734836039155,m1
SPTN1_CHICK_Tsuboyama_2023_1TUD,Stability,0.6733439817488999,m1
BLAT_ECOLX_Jacquier_2013,OrganismalFitness,0.6734663164305071,m1
MET_HUMAN_Estevam_2023,Activity,0.5488899848336376,m1
RD23A_HUMAN_Tsuboyama_2023_1IFY,Stability,0.4530022579242589,m1
BLAT_ECOLX_Stiffler_2015,OrganismalFitness,0.7052957564836028,m1
TPOR_HUMAN_Bridgford_2020,OrganismalFitness,0.2783977813088426,m1
SRC_HUMAN_Ahler_2019,Activity,0.4709167237692601,m1
HECD1_HUMAN_Tsuboyama_2023_3DKM,Stability,0.368863456048857,m1
KCNE1_HUMAN_Muhammad_2023_function,Activity,0.52735450956698,m1
RPC1_BP434_Tsuboyama_2023_1R69,Stability,0.708846253973938,m1
SR43C_ARATH_Tsuboyama_2023_2N88,Stability,0.6867055857507726,m1
S22A1_HUMAN_Yee_2023_abundance,Expression,0.5805604384463965,m1
RDRP_I33A0_Li_2023,OrganismalFitness,0.374668374156008,m1
P53_HUMAN_Giacomelli_2018_WT_Nutlin,OrganismalFitness,0.3100480846894484,m1
PPM1D_HUMAN_Miller_2022,OrganismalFitness,0.5610747480481872,m1
NRAM_I33A0_Jiang_2016,OrganismalFitness,0.4667710059700397,m1
AICDA_HUMAN_Gajula_2014_3cycles,Activity,0.4190149287202222,m1
PPARG_HUMAN_Majithia_2016,Activity,0.5346766701721368,m1
CASP3_HUMAN_Roychowdhury_2020,Activity,0.6220632711984844,m1
A4D664_9INFA_Soh_2019,OrganismalFitness,0.1964998088175352,m1
LGK_LIPST_Klesmith_2015,Activity,0.4421377007213555,m1
FKBP3_HUMAN_Tsuboyama_2023_2KFV,Stability,0.3870208414891711,m1
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,OrganismalFitness,0.3927894377078369,m1
CASP7_HUMAN_Roychowdhury_2020,Activity,0.6130923918144625,m1
R1AB_SARS2_Flynn_2022,OrganismalFitness,0.1623904350872479,m1
OTU7A_HUMAN_Tsuboyama_2023_2L2D,Stability,0.469856118308288,m1
Q8WTC7_9CNID_Somermeyer_2022,Activity,0.3145472624143471,m1
UBR5_HUMAN_Tsuboyama_2023_1I2T,Stability,0.4803846311074594,m1
IF1_ECOLI_Kelsic_2016,OrganismalFitness,0.4415664889175715,m1
SC6A4_HUMAN_Young_2021,Activity,0.4949606327834897,m1
ENV_HV1BR_Haddox_2016,OrganismalFitness,0.3243173027303263,m1
HMDH_HUMAN_Jiang_2019,OrganismalFitness,0.4186049377540142,m1
A0A2Z5U3Z0_9INFA_Doud_2016,OrganismalFitness,0.4467851992918376,m1
CATR_CHLRE_Tsuboyama_2023_2AMI,Stability,0.614617614888413,m1
D7PM05_CLYGR_Somermeyer_2022,Activity,0.5754595592201432,m1
P53_HUMAN_Giacomelli_2018_Null_Etoposide,OrganismalFitness,0.3262430934747987,m1
CP2C9_HUMAN_Amorosi_2021_abundance,Expression,0.5854662830635441,m1
DOCK1_MOUSE_Tsuboyama_2023_2M0Y,Stability,0.512067515794316,m1
SHOC2_HUMAN_Kwon_2022,OrganismalFitness,0.3411930695491942,m1
VKOR1_HUMAN_Chiasson_2020_abundance,Expression,0.4449305591224212,m1
VRPI_BPT7_Tsuboyama_2023_2WNM,Stability,0.4431012242761576,m1
TPMT_HUMAN_Matreyek_2018,Expression,0.5178670755283608,m1
TAT_HV1BR_Fernandes_2016,OrganismalFitness,0.3202870992048527,m1
ENVZ_ECOLI_Ghose_2023,Activity,0.1767130340690303,m1
ENV_HV1B9_DuenasDecamp_2016,OrganismalFitness,0.3329828321279391,m1
CBS_HUMAN_Sun_2020,OrganismalFitness,0.367599415591586,m1
RPC1_LAMBD_Li_2019_low-expression,Activity,0.4916932724597986,m1
RL40A_YEAST_Roscoe_2014,Activity,0.3436451268200954,m1
EPHB2_HUMAN_Tsuboyama_2023_1F0M,Stability,0.8057946604555248,m1
PRKN_HUMAN_Clausen_2023,Expression,0.5600079825542168,m1
SBI_STAAM_Tsuboyama_2023_2JVG,Stability,0.5417402909580536,m1
KKA2_KLEPN_Melnikov_2014,OrganismalFitness,0.589095154099444,m1
ODP2_GEOSE_Tsuboyama_2023_1W4G,Stability,0.1119942565366895,m1
CAPSD_AAV2S_Sinai_2021,OrganismalFitness,0.2897604533879342,m1
ARGR_ECOLI_Tsuboyama_2023_1AOY,Stability,0.4992979036828452,m1
RL40A_YEAST_Roscoe_2013,OrganismalFitness,0.4381246921105821,m1
CALM1_HUMAN_Weile_2017,OrganismalFitness,0.2300962001877204,m1
RASK_HUMAN_Weng_2022_binding-DARPin_K55,Binding,0.5972685988992238,m1
HIS7_YEAST_Pokusaeva_2019,OrganismalFitness,0.5475109199905466,m1
MTH3_HAEAE_RockahShmuel_2015,OrganismalFitness,0.657719523586805,m1
GFP_AEQVI_Sarkisyan_2016,Activity,0.6581150374974364,m1
OTC_HUMAN_Lo_2023,Activity,0.539009431641974,m1
MAFG_MOUSE_Tsuboyama_2023_1K1V,Stability,0.6327062420742101,m1
SAV1_MOUSE_Tsuboyama_2023_2YSB,Stability,0.438452212495375,m1
DLG4_HUMAN_Faure_2021,OrganismalFitness,0.5763230942965443,m1
Q6WV12_9MAXI_Somermeyer_2022,Activity,0.357000787551863,m1
SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,Activity,0.39758215687559,m1
VG08_BPP22_Tsuboyama_2023_2GP8,Stability,0.3301445080271676,m1
A4_HUMAN_Seuma_2022,Stability,0.4943993663537336,m1
DYR_ECOLI_Nguyen_2023,OrganismalFitness,0.4938277565135446,m1
P53_HUMAN_Giacomelli_2018_Null_Nutlin,OrganismalFitness,0.3127868205171111,m1
ESTA_BACSU_Nutschel_2020,Stability,0.3030925361886419,m1
SUMO1_HUMAN_Weile_2017,OrganismalFitness,0.3573709787980885,m1
MYO3_YEAST_Tsuboyama_2023_2BTT,Stability,0.432924022966432,m1
TNKS2_HUMAN_Tsuboyama_2023_5JRT,Stability,0.5219698515065702,m1
HXK4_HUMAN_Gersing_2022_activity,OrganismalFitness,0.4572295637709886,m1
AACC1_PSEAI_Dandage_2018,OrganismalFitness,0.4692686369262224,m1
RBP1_HUMAN_Tsuboyama_2023_2KWH,Stability,0.3672882972189971,m1
ISDH_STAAW_Tsuboyama_2023_2LHR,Stability,0.4154594818798524,m1
A0A2Z5U3Z0_9INFA_Wu_2014,OrganismalFitness,0.4243528906237139,m1
Q59976_STRSQ_Romero_2015,Activity,0.6306319459737392,m1
HSP82_YEAST_Flynn_2019,OrganismalFitness,0.3682566901295916,m1
RCRO_LAMBD_Tsuboyama_2023_1ORC,Stability,0.57711979266585,m1
ADRB2_HUMAN_Jones_2020,Activity,0.5150338189495007,m1
HXK4_HUMAN_Gersing_2023_abundance,Expression,0.3906956650857774,m1
POLG_PESV_Tsuboyama_2023_2MXD,Stability,0.5453334914911819,m1
HCP_LAMBD_Tsuboyama_2023_2L6Q,Stability,0.6108648744339347,m1
THO1_YEAST_Tsuboyama_2023_2WQG,Stability,0.5898493584398499,m1
SRC_HUMAN_Nguyen_2022,OrganismalFitness,0.3940585031748308,m1
CBPA2_HUMAN_Tsuboyama_2023_1O6X,Stability,0.7386964712476412,m1
ACE2_HUMAN_Chan_2020,Binding,0.2224925600398848,m1
CD19_HUMAN_Klesmith_2019_FMC_singles,Binding,0.230743944265885,m1
F7YBW8_MESOW_Ding_2023,OrganismalFitness,0.4212949743883591,m1
SERC_HUMAN_Xie_2023,OrganismalFitness,0.5391914105046085,m1
CBX4_HUMAN_Tsuboyama_2023_2K28,Stability,0.6390150992165133,m1
SPG1_STRSG_Wu_2016,Binding,0.0196974454709832,m1
BLAT_ECOLX_Firnberg_2014,OrganismalFitness,0.7113456499486057,m1
NCAP_I34A1_Doud_2015,OrganismalFitness,0.2848600349232345,m1
TRPC_THEMA_Chan_2017,OrganismalFitness,0.411204309463423,m1
P53_HUMAN_Kotler_2018,OrganismalFitness,0.5718683155146524,m1
NUD15_HUMAN_Suiter_2020,Expression,0.618194448265904,m1
GAL4_YEAST_Kitzman_2015,OrganismalFitness,0.4194564357636805,m1
RASK_HUMAN_Weng_2022_abundance,Expression,0.2264592516100901,m1
RASH_HUMAN_Bandaru_2017,Activity,0.3900084466556238,m1
BLAT_ECOLX_Deng_2012,OrganismalFitness,0.517314530369003,m1
SPA_STAAU_Tsuboyama_2023_1LP1,Stability,0.4574559433906218,m1
PKN1_HUMAN_Tsuboyama_2023_1URF,Stability,0.4189330787610139,m1
NUSG_MYCTU_Tsuboyama_2023_2MI6,Stability,0.4343742638771035,m1
KCNE1_HUMAN_Muhammad_2023_expression,Expression,0.0742681883241015,m1
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,Expression,0.3038177189349847,m1
VKOR1_HUMAN_Chiasson_2020_activity,Activity,0.3658167014744133,m1
SPG2_STRSG_Tsuboyama_2023_5UBS,Stability,0.5044713541916425,m1
YNZC_BACSU_Tsuboyama_2023_2JVD,Stability,0.5750638560907366,m1
MTHR_HUMAN_Weile_2021,OrganismalFitness,0.3240459737539433,m1
SYUA_HUMAN_Newberry_2020,OrganismalFitness,0.2108133856667,m1
OXDA_RHOTO_Vanella_2023_expression,Expression,0.3220189014451453,m1
GRB2_HUMAN_Faure_2021,OrganismalFitness,0.5407711586632915,m1
PABP_YEAST_Melamed_2013,OrganismalFitness,0.6252897305650001,m1
C6KNH7_9INFA_Lee_2018,OrganismalFitness,0.3394634693327387,m1
PA_I34A1_Wu_2015,OrganismalFitness,0.2186201905550135,m1
DLG4_RAT_McLaughlin_2012,Binding,0.4768445372021275,m1
PHOT_CHLRE_Chen_2023,Activity,0.5961390947612343,m1
RCD1_ARATH_Tsuboyama_2023_5OAO,Stability,0.3764309167422619,m1
RFAH_ECOLI_Tsuboyama_2023_2LCL,Stability,0.2651585216668402,m1
YAP1_HUMAN_Araya_2012,Binding,0.2617075309044634,m1
GCN4_YEAST_Staller_2018,Binding,0.1882906292531788,m1
REV_HV1H2_Fernandes_2016,OrganismalFitness,0.2602516098867207,m1
HEM3_HUMAN_Loggerenberg_2023,Activity,0.4016110489811403,m1
SDA_BACSU_Tsuboyama_2023_1PV0,Stability,0.4661400232700812,m1
NUSA_ECOLI_Tsuboyama_2023_1WCL,Stability,0.6176228588533618,m1
FECA_ECOLI_Tsuboyama_2023_2D1U,Stability,0.5027214620772908,m1
A0A247D711_LISMN_Stadelmann_2021,Activity,0.3152460465522427,m1
F7YBW8_MESOW_Aakre_2015,OrganismalFitness,0.4425712156279565,m1
Q53Z42_HUMAN_McShan_2019_binding-TAPBPR,Binding,0.3035826435802767,m1
ANCSZ_Hobbs_2022,Activity,0.529161084236222,m1
UBE4B_HUMAN_Tsuboyama_2023_3L1X,Stability,0.4010172426461049,m1
GDIA_HUMAN_Silverstein_2021,OrganismalFitness,0.4432227818676166,m1
TPK1_HUMAN_Weile_2017,OrganismalFitness,0.2697336976274419,m1
KCNJ2_MOUSE_Coyote-Maestas_2022_function,Activity,0.3138661297155909,m1
UBC9_HUMAN_Weile_2017,OrganismalFitness,0.4589397422311131,m1
I6TAH8_I68A0_Doud_2015,OrganismalFitness,0.2314369560688162,m1
MLAC_ECOLI_MacRae_2023,OrganismalFitness,0.3472688072885633,m1
A0A192B1T2_9HIV1_Haddox_2018,OrganismalFitness,0.4786703173930783,m1
SQSTM_MOUSE_Tsuboyama_2023_2RRU,Stability,0.568328353357564,m1
DN7A_SACS2_Tsuboyama_2023_1JIC,Stability,0.3873516200244039,m1
CP2C9_HUMAN_Amorosi_2021_activity,Binding,0.6150292038931628,m1
